img_path,labels,prediction_score
SYN-MAD22/MIPGAN_I_processed_r30/002_08-vs-039_08.png,attack,344.62432861328125
SYN-MAD22/MIPGAN_I_processed_r30/002_08-vs-081_08.png,attack,295.6498107910156
SYN-MAD22/MIPGAN_I_processed_r30/002_08-vs-090_08.png,attack,316.6938171386719
SYN-MAD22/MIPGAN_I_processed_r30/002_08-vs-091_08.png,attack,340.91021728515625
SYN-MAD22/MIPGAN_I_processed_r30/002_08-vs-097_08.png,attack,320.2081604003906
SYN-MAD22/MIPGAN_I_processed_r30/002_08-vs-099_08.png,attack,386.3268127441406
SYN-MAD22/MIPGAN_I_processed_r30/002_08-vs-100_08.png,attack,349.75433349609375
SYN-MAD22/MIPGAN_I_processed_r30/002_08-vs-102_08.png,attack,276.0355529785156
SYN-MAD22/MIPGAN_I_processed_r30/002_08-vs-118_08.png,attack,333.3526916503906
SYN-MAD22/MIPGAN_I_processed_r30/002_08-vs-124_08.png,attack,330.86871337890625
SYN-MAD22/MIPGAN_I_processed_r30/002_08-vs-135_08.png,attack,331.7825012207031
SYN-MAD22/MIPGAN_I_processed_r30/002_08-vs-136_08.png,attack,300.5499267578125
SYN-MAD22/MIPGAN_I_processed_r30/002_08-vs-139_08.png,attack,317.3177795410156
SYN-MAD22/MIPGAN_I_processed_r30/002_08-vs-144_08.png,attack,321.55487060546875
SYN-MAD22/MIPGAN_I_processed_r30/002_08.jpg,bonafide,498.8599853515625
SYN-MAD22/MIPGAN_I_processed_r30/003_03-vs-011_03.png,attack,358.98944091796875
SYN-MAD22/MIPGAN_I_processed_r30/003_03-vs-013_03.png,attack,402.5758056640625
SYN-MAD22/MIPGAN_I_processed_r30/003_03-vs-014_03.png,attack,320.52166748046875
SYN-MAD22/MIPGAN_I_processed_r30/003_03-vs-016_03.png,attack,369.7501220703125
SYN-MAD22/MIPGAN_I_processed_r30/003_03-vs-027_03.png,attack,302.3558654785156
SYN-MAD22/MIPGAN_I_processed_r30/003_03-vs-039_03.png,attack,339.6404724121094
SYN-MAD22/MIPGAN_I_processed_r30/003_03-vs-081_03.png,attack,293.0643310546875
SYN-MAD22/MIPGAN_I_processed_r30/003_03-vs-102_03.png,attack,262.190673828125
SYN-MAD22/MIPGAN_I_processed_r30/003_03-vs-124_03.png,attack,383.779052734375
SYN-MAD22/MIPGAN_I_processed_r30/003_03-vs-136_03.png,attack,376.9954528808594
SYN-MAD22/MIPGAN_I_processed_r30/003_03.jpg,bonafide,615.3624877929688
SYN-MAD22/MIPGAN_I_processed_r30/003_08-vs-011_08.png,attack,288.6814270019531
SYN-MAD22/MIPGAN_I_processed_r30/003_08-vs-016_08.png,attack,287.302001953125
SYN-MAD22/MIPGAN_I_processed_r30/003_08-vs-027_08.png,attack,275.8243408203125
SYN-MAD22/MIPGAN_I_processed_r30/003_08-vs-032_08.png,attack,343.08953857421875
SYN-MAD22/MIPGAN_I_processed_r30/003_08-vs-124_08.png,attack,362.178955078125
SYN-MAD22/MIPGAN_I_processed_r30/003_08-vs-136_08.png,attack,361.12530517578125
SYN-MAD22/MIPGAN_I_processed_r30/003_08-vs-144_08.png,attack,417.95623779296875
SYN-MAD22/MIPGAN_I_processed_r30/003_08.jpg,bonafide,611.876220703125
SYN-MAD22/MIPGAN_I_processed_r30/004_03-vs-012_03.png,attack,299.0862121582031
SYN-MAD22/MIPGAN_I_processed_r30/004_03-vs-092_03.png,attack,308.83331298828125
SYN-MAD22/MIPGAN_I_processed_r30/004_03-vs-103_03.png,attack,318.3028564453125
SYN-MAD22/MIPGAN_I_processed_r30/004_03-vs-105_03.png,attack,287.8201904296875
SYN-MAD22/MIPGAN_I_processed_r30/004_03-vs-128_03.png,attack,292.7610168457031
SYN-MAD22/MIPGAN_I_processed_r30/004_03-vs-141_03.png,attack,323.49652099609375
SYN-MAD22/MIPGAN_I_processed_r30/004_03-vs-142_03.png,attack,339.037841796875
SYN-MAD22/MIPGAN_I_processed_r30/004_03-vs-172_03.png,attack,325.568359375
SYN-MAD22/MIPGAN_I_processed_r30/004_03.jpg,bonafide,441.236572265625
SYN-MAD22/MIPGAN_I_processed_r30/004_08-vs-008_08.png,attack,273.8877258300781
SYN-MAD22/MIPGAN_I_processed_r30/004_08-vs-092_08.png,attack,287.5594177246094
SYN-MAD22/MIPGAN_I_processed_r30/004_08-vs-114_08.png,attack,280.72491455078125
SYN-MAD22/MIPGAN_I_processed_r30/004_08-vs-128_08.png,attack,331.360107421875
SYN-MAD22/MIPGAN_I_processed_r30/004_08-vs-132_08.png,attack,278.85137939453125
SYN-MAD22/MIPGAN_I_processed_r30/004_08-vs-142_08.png,attack,308.5139465332031
SYN-MAD22/MIPGAN_I_processed_r30/004_08-vs-143_08.png,attack,269.2742919921875
SYN-MAD22/MIPGAN_I_processed_r30/004_08.jpg,bonafide,516.3623657226562
SYN-MAD22/MIPGAN_I_processed_r30/005_03-vs-008_03.png,attack,279.9951171875
SYN-MAD22/MIPGAN_I_processed_r30/005_03-vs-018_03.png,attack,265.04058837890625
SYN-MAD22/MIPGAN_I_processed_r30/005_03-vs-021_03.png,attack,282.3014221191406
SYN-MAD22/MIPGAN_I_processed_r30/005_03-vs-022_03.png,attack,310.2193603515625
SYN-MAD22/MIPGAN_I_processed_r30/005_03-vs-033_03.png,attack,318.2166442871094
SYN-MAD22/MIPGAN_I_processed_r30/005_03-vs-067_03.png,attack,253.18551635742188
SYN-MAD22/MIPGAN_I_processed_r30/005_03-vs-068_03.png,attack,227.78579711914062
SYN-MAD22/MIPGAN_I_processed_r30/005_03-vs-082_03.png,attack,243.56076049804688
SYN-MAD22/MIPGAN_I_processed_r30/005_03-vs-104_03.png,attack,264.9759521484375
SYN-MAD22/MIPGAN_I_processed_r30/005_03-vs-114_03.png,attack,282.3765869140625
SYN-MAD22/MIPGAN_I_processed_r30/005_03-vs-115_03.png,attack,321.3985900878906
SYN-MAD22/MIPGAN_I_processed_r30/005_03-vs-140_03.png,attack,304.1898193359375
SYN-MAD22/MIPGAN_I_processed_r30/005_03.jpg,bonafide,356.79168701171875
SYN-MAD22/MIPGAN_I_processed_r30/005_08-vs-008_08.png,attack,271.4188537597656
SYN-MAD22/MIPGAN_I_processed_r30/005_08-vs-018_08.png,attack,257.0587158203125
SYN-MAD22/MIPGAN_I_processed_r30/005_08-vs-021_08.png,attack,276.51910400390625
SYN-MAD22/MIPGAN_I_processed_r30/005_08-vs-022_08.png,attack,286.3697509765625
SYN-MAD22/MIPGAN_I_processed_r30/005_08-vs-033_08.png,attack,296.765869140625
SYN-MAD22/MIPGAN_I_processed_r30/005_08-vs-067_08.png,attack,221.47242736816406
SYN-MAD22/MIPGAN_I_processed_r30/005_08-vs-068_08.png,attack,240.779541015625
SYN-MAD22/MIPGAN_I_processed_r30/005_08-vs-082_08.png,attack,218.70611572265625
SYN-MAD22/MIPGAN_I_processed_r30/005_08-vs-104_08.png,attack,265.4060974121094
SYN-MAD22/MIPGAN_I_processed_r30/005_08-vs-114_08.png,attack,227.2933349609375
SYN-MAD22/MIPGAN_I_processed_r30/005_08-vs-115_08.png,attack,297.8627624511719
SYN-MAD22/MIPGAN_I_processed_r30/005_08-vs-140_08.png,attack,292.4813232421875
SYN-MAD22/MIPGAN_I_processed_r30/005_08.jpg,bonafide,350.6637878417969
SYN-MAD22/MIPGAN_I_processed_r30/006_03-vs-016_03.png,attack,259.56121826171875
SYN-MAD22/MIPGAN_I_processed_r30/006_03-vs-064_03.png,attack,340.8565979003906
SYN-MAD22/MIPGAN_I_processed_r30/006_03-vs-081_03.png,attack,242.7718505859375
SYN-MAD22/MIPGAN_I_processed_r30/006_03-vs-094_03.png,attack,277.107421875
SYN-MAD22/MIPGAN_I_processed_r30/006_03-vs-097_03.png,attack,308.85223388671875
SYN-MAD22/MIPGAN_I_processed_r30/006_03-vs-102_03.png,attack,267.7750244140625
SYN-MAD22/MIPGAN_I_processed_r30/006_03-vs-118_03.png,attack,337.42095947265625
SYN-MAD22/MIPGAN_I_processed_r30/006_03.jpg,bonafide,318.84344482421875
SYN-MAD22/MIPGAN_I_processed_r30/006_08-vs-016_08.png,attack,250.3551788330078
SYN-MAD22/MIPGAN_I_processed_r30/006_08-vs-081_08.png,attack,201.21163940429688
SYN-MAD22/MIPGAN_I_processed_r30/006_08-vs-097_08.png,attack,329.60211181640625
SYN-MAD22/MIPGAN_I_processed_r30/006_08-vs-102_08.png,attack,279.941162109375
SYN-MAD22/MIPGAN_I_processed_r30/006_08-vs-112_08.png,attack,264.14178466796875
SYN-MAD22/MIPGAN_I_processed_r30/006_08-vs-118_08.png,attack,235.4702911376953
SYN-MAD22/MIPGAN_I_processed_r30/006_08-vs-139_08.png,attack,260.6427307128906
SYN-MAD22/MIPGAN_I_processed_r30/006_08-vs-144_08.png,attack,268.3245849609375
SYN-MAD22/MIPGAN_I_processed_r30/006_08.jpg,bonafide,320.97833251953125
SYN-MAD22/MIPGAN_I_processed_r30/007_03-vs-039_03.png,attack,278.09423828125
SYN-MAD22/MIPGAN_I_processed_r30/007_03-vs-062_03.png,attack,284.1298522949219
SYN-MAD22/MIPGAN_I_processed_r30/007_03-vs-081_03.png,attack,238.982177734375
SYN-MAD22/MIPGAN_I_processed_r30/007_03-vs-094_03.png,attack,278.6575927734375
SYN-MAD22/MIPGAN_I_processed_r30/007_03-vs-107_03.png,attack,308.8261413574219
SYN-MAD22/MIPGAN_I_processed_r30/007_03-vs-122_03.png,attack,321.37994384765625
SYN-MAD22/MIPGAN_I_processed_r30/007_03-vs-124_03.png,attack,293.0758056640625
SYN-MAD22/MIPGAN_I_processed_r30/007_03.jpg,bonafide,485.44622802734375
SYN-MAD22/MIPGAN_I_processed_r30/007_08-vs-020_08.png,attack,297.02337646484375
SYN-MAD22/MIPGAN_I_processed_r30/007_08-vs-039_08.png,attack,285.4169006347656
SYN-MAD22/MIPGAN_I_processed_r30/007_08-vs-062_08.png,attack,306.8558654785156
SYN-MAD22/MIPGAN_I_processed_r30/007_08-vs-081_08.png,attack,264.7752990722656
SYN-MAD22/MIPGAN_I_processed_r30/007_08-vs-094_08.png,attack,287.084228515625
SYN-MAD22/MIPGAN_I_processed_r30/007_08-vs-100_08.png,attack,288.031494140625
SYN-MAD22/MIPGAN_I_processed_r30/007_08-vs-102_08.png,attack,268.7318115234375
SYN-MAD22/MIPGAN_I_processed_r30/007_08-vs-107_08.png,attack,287.0704040527344
SYN-MAD22/MIPGAN_I_processed_r30/007_08-vs-122_08.png,attack,277.82281494140625
SYN-MAD22/MIPGAN_I_processed_r30/007_08-vs-124_08.png,attack,354.3807373046875
SYN-MAD22/MIPGAN_I_processed_r30/007_08-vs-139_08.png,attack,286.75250244140625
SYN-MAD22/MIPGAN_I_processed_r30/007_08.jpg,bonafide,439.1893615722656
SYN-MAD22/MIPGAN_I_processed_r30/008_03-vs-063_03.png,attack,254.85708618164062
SYN-MAD22/MIPGAN_I_processed_r30/008_03-vs-070_03.png,attack,284.29052734375
SYN-MAD22/MIPGAN_I_processed_r30/008_03-vs-104_03.png,attack,237.3515167236328
SYN-MAD22/MIPGAN_I_processed_r30/008_03-vs-108_03.png,attack,291.92291259765625
SYN-MAD22/MIPGAN_I_processed_r30/008_03-vs-143_03.png,attack,275.90496826171875
SYN-MAD22/MIPGAN_I_processed_r30/008_03.jpg,bonafide,367.3363037109375
SYN-MAD22/MIPGAN_I_processed_r30/008_08-vs-042_08.png,attack,297.87298583984375
SYN-MAD22/MIPGAN_I_processed_r30/008_08-vs-061_08.png,attack,293.00933837890625
SYN-MAD22/MIPGAN_I_processed_r30/008_08-vs-063_08.png,attack,239.4248504638672
SYN-MAD22/MIPGAN_I_processed_r30/008_08-vs-070_08.png,attack,284.75189208984375
SYN-MAD22/MIPGAN_I_processed_r30/008_08-vs-096_08.png,attack,286.6730041503906
SYN-MAD22/MIPGAN_I_processed_r30/008_08.jpg,bonafide,381.9690856933594
SYN-MAD22/MIPGAN_I_processed_r30/009_03-vs-014_03.png,attack,328.98138427734375
SYN-MAD22/MIPGAN_I_processed_r30/009_03-vs-019_03.png,attack,321.50390625
SYN-MAD22/MIPGAN_I_processed_r30/009_03-vs-027_03.png,attack,284.75689697265625
SYN-MAD22/MIPGAN_I_processed_r30/009_03-vs-039_03.png,attack,332.4550476074219
SYN-MAD22/MIPGAN_I_processed_r30/009_03-vs-066_03.png,attack,314.81488037109375
SYN-MAD22/MIPGAN_I_processed_r30/009_03-vs-083_03.png,attack,270.4371643066406
SYN-MAD22/MIPGAN_I_processed_r30/009_03-vs-090_03.png,attack,280.6878662109375
SYN-MAD22/MIPGAN_I_processed_r30/009_03-vs-100_03.png,attack,296.4297790527344
SYN-MAD22/MIPGAN_I_processed_r30/009_03-vs-107_03.png,attack,262.8243408203125
SYN-MAD22/MIPGAN_I_processed_r30/009_03-vs-112_03.png,attack,332.2431945800781
SYN-MAD22/MIPGAN_I_processed_r30/009_03-vs-122_03.png,attack,338.8180847167969
SYN-MAD22/MIPGAN_I_processed_r30/009_03-vs-129_03.png,attack,328.7272644042969
SYN-MAD22/MIPGAN_I_processed_r30/009_03-vs-139_03.png,attack,264.019775390625
SYN-MAD22/MIPGAN_I_processed_r30/009_03-vs-144_03.png,attack,322.2900390625
SYN-MAD22/MIPGAN_I_processed_r30/009_03.jpg,bonafide,417.140380859375
SYN-MAD22/MIPGAN_I_processed_r30/009_08-vs-019_08.png,attack,307.07891845703125
SYN-MAD22/MIPGAN_I_processed_r30/009_08-vs-062_08.png,attack,319.73773193359375
SYN-MAD22/MIPGAN_I_processed_r30/009_08-vs-083_08.png,attack,312.1802062988281
SYN-MAD22/MIPGAN_I_processed_r30/009_08-vs-090_08.png,attack,295.301025390625
SYN-MAD22/MIPGAN_I_processed_r30/009_08-vs-100_08.png,attack,315.45489501953125
SYN-MAD22/MIPGAN_I_processed_r30/009_08-vs-107_08.png,attack,327.64776611328125
SYN-MAD22/MIPGAN_I_processed_r30/009_08-vs-112_08.png,attack,295.2166442871094
SYN-MAD22/MIPGAN_I_processed_r30/009_08-vs-122_08.png,attack,305.1762390136719
SYN-MAD22/MIPGAN_I_processed_r30/009_08-vs-129_08.png,attack,343.2454833984375
SYN-MAD22/MIPGAN_I_processed_r30/009_08-vs-135_08.png,attack,353.4351501464844
SYN-MAD22/MIPGAN_I_processed_r30/009_08-vs-139_08.png,attack,292.62384033203125
SYN-MAD22/MIPGAN_I_processed_r30/009_08-vs-144_08.png,attack,305.4658203125
SYN-MAD22/MIPGAN_I_processed_r30/009_08.jpg,bonafide,476.8673400878906
SYN-MAD22/MIPGAN_I_processed_r30/010_03-vs-030_03.png,attack,299.47607421875
SYN-MAD22/MIPGAN_I_processed_r30/010_03-vs-038_03.png,attack,253.40708923339844
SYN-MAD22/MIPGAN_I_processed_r30/010_03-vs-039_03.png,attack,306.3053894042969
SYN-MAD22/MIPGAN_I_processed_r30/010_03-vs-090_03.png,attack,283.66326904296875
SYN-MAD22/MIPGAN_I_processed_r30/010_03-vs-126_03.png,attack,343.6317443847656
SYN-MAD22/MIPGAN_I_processed_r30/010_03-vs-127_03.png,attack,254.99441528320312
SYN-MAD22/MIPGAN_I_processed_r30/010_03.jpg,bonafide,345.41693115234375
SYN-MAD22/MIPGAN_I_processed_r30/010_08-vs-020_08.png,attack,290.77716064453125
SYN-MAD22/MIPGAN_I_processed_r30/010_08-vs-030_08.png,attack,331.137451171875
SYN-MAD22/MIPGAN_I_processed_r30/010_08-vs-038_08.png,attack,261.82171630859375
SYN-MAD22/MIPGAN_I_processed_r30/010_08-vs-039_08.png,attack,286.572509765625
SYN-MAD22/MIPGAN_I_processed_r30/010_08-vs-136_08.png,attack,282.6883239746094
SYN-MAD22/MIPGAN_I_processed_r30/010_08.jpg,bonafide,392.4813537597656
SYN-MAD22/MIPGAN_I_processed_r30/011_03-vs-013_03.png,attack,362.6397399902344
SYN-MAD22/MIPGAN_I_processed_r30/011_03-vs-020_03.png,attack,317.56585693359375
SYN-MAD22/MIPGAN_I_processed_r30/011_03-vs-032_03.png,attack,319.6336975097656
SYN-MAD22/MIPGAN_I_processed_r30/011_03-vs-062_03.png,attack,324.5106201171875
SYN-MAD22/MIPGAN_I_processed_r30/011_03-vs-064_03.png,attack,319.20050048828125
SYN-MAD22/MIPGAN_I_processed_r30/011_03-vs-081_03.png,attack,280.44683837890625
SYN-MAD22/MIPGAN_I_processed_r30/011_03-vs-091_03.png,attack,282.68975830078125
SYN-MAD22/MIPGAN_I_processed_r30/011_03-vs-097_03.png,attack,289.53204345703125
SYN-MAD22/MIPGAN_I_processed_r30/011_03-vs-118_03.png,attack,318.66314697265625
SYN-MAD22/MIPGAN_I_processed_r30/011_03-vs-120_03.png,attack,272.59674072265625
SYN-MAD22/MIPGAN_I_processed_r30/011_03-vs-124_03.png,attack,276.41143798828125
SYN-MAD22/MIPGAN_I_processed_r30/011_03-vs-135_03.png,attack,358.6757507324219
SYN-MAD22/MIPGAN_I_processed_r30/011_03.jpg,bonafide,337.01409912109375
SYN-MAD22/MIPGAN_I_processed_r30/011_08-vs-020_08.png,attack,321.86566162109375
SYN-MAD22/MIPGAN_I_processed_r30/011_08-vs-032_08.png,attack,316.0634765625
SYN-MAD22/MIPGAN_I_processed_r30/011_08-vs-062_08.png,attack,321.1546936035156
SYN-MAD22/MIPGAN_I_processed_r30/011_08-vs-064_08.png,attack,320.04693603515625
SYN-MAD22/MIPGAN_I_processed_r30/011_08-vs-091_08.png,attack,276.896728515625
SYN-MAD22/MIPGAN_I_processed_r30/011_08-vs-124_08.png,attack,292.7766418457031
SYN-MAD22/MIPGAN_I_processed_r30/011_08-vs-135_08.png,attack,363.006591796875
SYN-MAD22/MIPGAN_I_processed_r30/011_08-vs-136_08.png,attack,267.0682067871094
SYN-MAD22/MIPGAN_I_processed_r30/011_08.jpg,bonafide,348.68505859375
SYN-MAD22/MIPGAN_I_processed_r30/012_03-vs-017_03.png,attack,287.30841064453125
SYN-MAD22/MIPGAN_I_processed_r30/012_03-vs-026_03.png,attack,268.6910400390625
SYN-MAD22/MIPGAN_I_processed_r30/012_03-vs-037_03.png,attack,279.4500732421875
SYN-MAD22/MIPGAN_I_processed_r30/012_03-vs-041_03.png,attack,264.65386962890625
SYN-MAD22/MIPGAN_I_processed_r30/012_03-vs-070_03.png,attack,271.59942626953125
SYN-MAD22/MIPGAN_I_processed_r30/012_03-vs-096_03.png,attack,249.54443359375
SYN-MAD22/MIPGAN_I_processed_r30/012_03-vs-138_03.png,attack,256.8067626953125
SYN-MAD22/MIPGAN_I_processed_r30/012_03-vs-141_03.png,attack,313.7373962402344
SYN-MAD22/MIPGAN_I_processed_r30/012_03.jpg,bonafide,371.2266845703125
SYN-MAD22/MIPGAN_I_processed_r30/012_08-vs-017_08.png,attack,283.013671875
SYN-MAD22/MIPGAN_I_processed_r30/012_08-vs-026_08.png,attack,292.00567626953125
SYN-MAD22/MIPGAN_I_processed_r30/012_08-vs-041_08.png,attack,309.2657470703125
SYN-MAD22/MIPGAN_I_processed_r30/012_08-vs-042_08.png,attack,240.51174926757812
SYN-MAD22/MIPGAN_I_processed_r30/012_08-vs-061_08.png,attack,279.49139404296875
SYN-MAD22/MIPGAN_I_processed_r30/012_08-vs-104_08.png,attack,324.25042724609375
SYN-MAD22/MIPGAN_I_processed_r30/012_08-vs-105_08.png,attack,283.38482666015625
SYN-MAD22/MIPGAN_I_processed_r30/012_08-vs-130_08.png,attack,274.2419128417969
SYN-MAD22/MIPGAN_I_processed_r30/012_08-vs-138_08.png,attack,277.87548828125
SYN-MAD22/MIPGAN_I_processed_r30/012_08-vs-141_08.png,attack,290.95147705078125
SYN-MAD22/MIPGAN_I_processed_r30/012_08-vs-143_08.png,attack,256.2496337890625
SYN-MAD22/MIPGAN_I_processed_r30/012_08.jpg,bonafide,390.57684326171875
SYN-MAD22/MIPGAN_I_processed_r30/013_03-vs-016_03.png,attack,381.7384948730469
SYN-MAD22/MIPGAN_I_processed_r30/013_03-vs-020_03.png,attack,359.7015380859375
SYN-MAD22/MIPGAN_I_processed_r30/013_03-vs-027_03.png,attack,290.13482666015625
SYN-MAD22/MIPGAN_I_processed_r30/013_03-vs-032_03.png,attack,375.98297119140625
SYN-MAD22/MIPGAN_I_processed_r30/013_03-vs-038_03.png,attack,366.3568420410156
SYN-MAD22/MIPGAN_I_processed_r30/013_03-vs-081_03.png,attack,379.1207275390625
SYN-MAD22/MIPGAN_I_processed_r30/013_03-vs-097_03.png,attack,335.7306823730469
SYN-MAD22/MIPGAN_I_processed_r30/013_03-vs-118_03.png,attack,316.93145751953125
SYN-MAD22/MIPGAN_I_processed_r30/013_03.jpg,bonafide,464.3175048828125
SYN-MAD22/MIPGAN_I_processed_r30/013_08-vs-020_08.png,attack,356.24365234375
SYN-MAD22/MIPGAN_I_processed_r30/013_08-vs-030_08.png,attack,373.24188232421875
SYN-MAD22/MIPGAN_I_processed_r30/013_08-vs-038_08.png,attack,277.53326416015625
SYN-MAD22/MIPGAN_I_processed_r30/013_08-vs-066_08.png,attack,292.0874938964844
SYN-MAD22/MIPGAN_I_processed_r30/013_08-vs-097_08.png,attack,341.18865966796875
SYN-MAD22/MIPGAN_I_processed_r30/013_08-vs-118_08.png,attack,280.48248291015625
SYN-MAD22/MIPGAN_I_processed_r30/013_08.jpg,bonafide,493.68426513671875
SYN-MAD22/MIPGAN_I_processed_r30/014_03-vs-019_03.png,attack,302.1843566894531
SYN-MAD22/MIPGAN_I_processed_r30/014_03-vs-030_03.png,attack,297.8846740722656
SYN-MAD22/MIPGAN_I_processed_r30/014_03-vs-038_03.png,attack,298.29266357421875
SYN-MAD22/MIPGAN_I_processed_r30/014_03-vs-122_03.png,attack,312.27154541015625
SYN-MAD22/MIPGAN_I_processed_r30/014_03-vs-134_03.png,attack,321.81591796875
SYN-MAD22/MIPGAN_I_processed_r30/014_03-vs-139_03.png,attack,279.892822265625
SYN-MAD22/MIPGAN_I_processed_r30/014_03.jpg,bonafide,339.8497314453125
SYN-MAD22/MIPGAN_I_processed_r30/014_08-vs-019_08.png,attack,306.87054443359375
SYN-MAD22/MIPGAN_I_processed_r30/014_08-vs-038_08.png,attack,277.7778015136719
SYN-MAD22/MIPGAN_I_processed_r30/014_08-vs-122_08.png,attack,305.68359375
SYN-MAD22/MIPGAN_I_processed_r30/014_08-vs-134_08.png,attack,301.65374755859375
SYN-MAD22/MIPGAN_I_processed_r30/014_08.jpg,bonafide,332.2290344238281
SYN-MAD22/MIPGAN_I_processed_r30/016_03-vs-027_03.png,attack,275.40777587890625
SYN-MAD22/MIPGAN_I_processed_r30/016_03-vs-081_03.png,attack,244.30068969726562
SYN-MAD22/MIPGAN_I_processed_r30/016_03-vs-083_03.png,attack,256.43804931640625
SYN-MAD22/MIPGAN_I_processed_r30/016_03-vs-086_03.png,attack,327.83746337890625
SYN-MAD22/MIPGAN_I_processed_r30/016_03-vs-094_03.png,attack,280.53179931640625
SYN-MAD22/MIPGAN_I_processed_r30/016_03.jpg,bonafide,363.44720458984375
SYN-MAD22/MIPGAN_I_processed_r30/016_08-vs-025_08.png,attack,318.1115417480469
SYN-MAD22/MIPGAN_I_processed_r30/016_08-vs-081_08.png,attack,231.20062255859375
SYN-MAD22/MIPGAN_I_processed_r30/016_08-vs-083_08.png,attack,286.1689758300781
SYN-MAD22/MIPGAN_I_processed_r30/016_08-vs-086_08.png,attack,333.1820373535156
